date;sessions;transactions;purchaseRevenue;conversion_rate;account_display;property_display
2025-09-14;17;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-15;18;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-16;29;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-17;16;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-18;17;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-19;20;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-20;15;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-21;20;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-22;22;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-23;20;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-24;34;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-25;40;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-26;33;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-27;21;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-28;23;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-29;32;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-09-30;37;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-01;58;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-02;31;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-03;21;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-04;7;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-05;16;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-06;29;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-07;20;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-08;20;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-09;38;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-10;34;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-11;11;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-12;22;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-13;37;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-14;25;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-15;27;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-16;22;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-17;26;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-18;17;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-19;22;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-20;63;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-21;25;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-22;33;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-23;38;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-24;21;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-25;20;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-26;11;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-27;34;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-28;24;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-29;27;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-30;37;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-10-31;1;0;0.0;0.0;Bambaro [Conta];Bambaro - Móveis de Luxo
2025-08-27;1104;10;2832.660006;0.9057971014492754;Banka Panka;Banka Panka – GA4
2025-08-28;1020;4;461.740001;0.39215686274509803;Banka Panka;Banka Panka – GA4
2025-08-29;921;4;1282.099999;0.43431053203040176;Banka Panka;Banka Panka – GA4
2025-08-30;1120;3;764.759999;0.26785714285714285;Banka Panka;Banka Panka – GA4
2025-08-31;1013;11;2870.940002;1.085883514313919;Banka Panka;Banka Panka – GA4
2025-09-01;1231;11;3473.970005;0.8935824532900082;Banka Panka;Banka Panka – GA4
2025-09-02;1049;11;3779.280001;1.0486177311725453;Banka Panka;Banka Panka – GA4
2025-09-03;1529;10;4431.740011;0.6540222367560496;Banka Panka;Banka Panka – GA4
2025-09-04;1397;18;6034.580003;1.288475304223336;Banka Panka;Banka Panka – GA4
2025-09-05;1610;14;3434.050009;0.8695652173913043;Banka Panka;Banka Panka – GA4
2025-09-06;1376;6;2107.790003;0.436046511627907;Banka Panka;Banka Panka – GA4
2025-09-07;1658;16;7975.620007;0.9650180940892641;Banka Panka;Banka Panka – GA4
2025-09-08;1647;13;5016.860003;0.7893139040680024;Banka Panka;Banka Panka – GA4
2025-09-09;1585;19;5315.479997;1.1987381703470033;Banka Panka;Banka Panka – GA4
2025-09-10;1555;14;4784.010002;0.9003215434083601;Banka Panka;Banka Panka – GA4
2025-09-11;1624;19;9209.799993;1.1699507389162562;Banka Panka;Banka Panka – GA4
2025-09-12;1576;10;3148.510006;0.6345177664974619;Banka Panka;Banka Panka – GA4
2025-09-13;1591;22;9579.440002;1.3827781269641735;Banka Panka;Banka Panka – GA4
2025-09-14;1697;16;5538.37002;0.9428403064230996;Banka Panka;Banka Panka – GA4
2025-09-15;1691;17;6482.229993;1.0053222945002958;Banka Panka;Banka Panka – GA4
2025-09-16;1785;18;10448.090007;1.0084033613445378;Banka Panka;Banka Panka – GA4
2025-09-17;1906;21;5613.060003;1.1017838405036726;Banka Panka;Banka Panka – GA4
2025-09-18;1848;12;3521.829997;0.6493506493506493;Banka Panka;Banka Panka – GA4
2025-09-19;1794;15;6961.730004;0.8361204013377926;Banka Panka;Banka Panka – GA4
2025-09-20;1701;23;9478.470015;1.352145796590241;Banka Panka;Banka Panka – GA4
2025-09-21;2246;18;7029.55001;0.8014247551202136;Banka Panka;Banka Panka – GA4
2025-09-22;1909;15;6813.580004;0.7857517024620221;Banka Panka;Banka Panka – GA4
2025-09-23;1906;13;8500.920002;0.6820566631689402;Banka Panka;Banka Panka – GA4
2025-09-24;1702;13;4989.119998;0.763807285546416;Banka Panka;Banka Panka – GA4
2025-09-25;1523;13;5610.549993;0.8535784635587657;Banka Panka;Banka Panka – GA4
2025-09-26;1440;18;7623.959989;1.25;Banka Panka;Banka Panka – GA4
2025-09-27;1502;14;6095.870008;0.9320905459387484;Banka Panka;Banka Panka – GA4
2025-09-28;1735;11;5836.120004;0.6340057636887608;Banka Panka;Banka Panka – GA4
2025-09-29;1801;17;8576.169995;0.9439200444197668;Banka Panka;Banka Panka – GA4
2025-09-30;1930;23;13752.479985;1.1917098445595855;Banka Panka;Banka Panka – GA4
2025-10-01;2045;22;15475.360006;1.075794621026895;Banka Panka;Banka Panka – GA4
2025-10-02;2072;22;8259.070007;1.0617760617760617;Banka Panka;Banka Panka – GA4
2025-10-03;1972;13;5809.570002;0.6592292089249493;Banka Panka;Banka Panka – GA4
2025-10-04;1951;16;7334.339995;0.8200922603792926;Banka Panka;Banka Panka – GA4
2025-10-05;2809;23;9179.250004;0.8187967248131008;Banka Panka;Banka Panka – GA4
2025-10-06;2565;9;3860.090001;0.3508771929824561;Banka Panka;Banka Panka – GA4
2025-10-07;1993;17;10013.479997;0.8529854490717512;Banka Panka;Banka Panka – GA4
2025-10-08;2055;15;6729.319995;0.7299270072992701;Banka Panka;Banka Panka – GA4
2025-10-09;2118;10;3965.100009;0.4721435316336166;Banka Panka;Banka Panka – GA4
2025-10-10;1899;17;7455.840008;0.8952080042127435;Banka Panka;Banka Panka – GA4
2025-10-11;2016;13;4411.860001;0.6448412698412698;Banka Panka;Banka Panka – GA4
2025-10-12;2200;21;16420.719997;0.9545454545454546;Banka Panka;Banka Panka – GA4
2025-10-13;2209;14;4773.460001;0.6337709370755998;Banka Panka;Banka Panka – GA4
2025-10-14;2007;22;7975.439989;1.096163428001993;Banka Panka;Banka Panka – GA4
2025-10-15;2279;24;9747.55999;1.0530934620447565;Banka Panka;Banka Panka – GA4
2025-10-16;2155;24;9634.690003;1.1136890951276102;Banka Panka;Banka Panka – GA4
2025-10-17;2340;18;9772.490001;0.7692307692307693;Banka Panka;Banka Panka – GA4
2025-10-18;2412;13;5596.670008;0.538971807628524;Banka Panka;Banka Panka – GA4
2025-10-19;2418;19;7540.369997;0.7857733664185277;Banka Panka;Banka Panka – GA4
2025-10-20;2518;14;5681.990001;0.5559968228752978;Banka Panka;Banka Panka – GA4
2025-10-21;2406;18;6786.030000000001;0.7481296758104738;Banka Panka;Banka Panka – GA4
2025-10-22;2337;17;7662.699982;0.727428326914848;Banka Panka;Banka Panka – GA4
2025-10-23;2218;20;8801.330001;0.9017132551848512;Banka Panka;Banka Panka – GA4
2025-10-24;2109;21;9745.400006;0.995732574679943;Banka Panka;Banka Panka – GA4
2025-10-25;2301;23;9472.970000000001;0.9995654063450673;Banka Panka;Banka Panka – GA4
2025-10-26;2636;19;8156.969999;0.7207890743550834;Banka Panka;Banka Panka – GA4
2025-10-27;2524;19;10204.569992;0.7527733755942948;Banka Panka;Banka Panka – GA4
2025-10-28;2166;17;7791.660008;0.7848568790397045;Banka Panka;Banka Panka – GA4
2025-10-29;2306;15;8419.139991;0.6504770164787511;Banka Panka;Banka Panka – GA4
2025-10-30;1855;12;5435.359995;0.646900269541779;Banka Panka;Banka Panka – GA4
2025-10-31;80;0;0.0;0.0;Banka Panka;Banka Panka – GA4
2025-08-27;24;0;0.0;0.0;Bebelline;Bebelline
2025-08-28;46;1;85.809998;2.1739130434782608;Bebelline;Bebelline
2025-08-29;31;0;0.0;0.0;Bebelline;Bebelline
2025-08-30;27;4;498.389997;14.814814814814813;Bebelline;Bebelline
2025-08-31;21;0;0.0;0.0;Bebelline;Bebelline
2025-09-01;14;0;0.0;0.0;Bebelline;Bebelline
2025-09-02;17;0;0.0;0.0;Bebelline;Bebelline
2025-09-03;20;0;0.0;0.0;Bebelline;Bebelline
2025-09-04;25;0;0.0;0.0;Bebelline;Bebelline
2025-09-05;7;0;0.0;0.0;Bebelline;Bebelline
2025-09-06;14;0;0.0;0.0;Bebelline;Bebelline
2025-09-07;28;0;0.0;0.0;Bebelline;Bebelline
2025-09-08;40;0;0.0;0.0;Bebelline;Bebelline
2025-09-09;31;1;81.060002;3.225806451612903;Bebelline;Bebelline
2025-09-10;189;2;419.369999;1.0582010582010581;Bebelline;Bebelline
2025-09-11;80;1;181.6;1.25;Bebelline;Bebelline
2025-09-12;61;1;516.250001;1.639344262295082;Bebelline;Bebelline
2025-09-13;26;0;0.0;0.0;Bebelline;Bebelline
2025-09-14;16;0;0.0;0.0;Bebelline;Bebelline
2025-09-15;33;0;0.0;0.0;Bebelline;Bebelline
2025-09-16;41;0;0.0;0.0;Bebelline;Bebelline
2025-09-17;61;2;279.069998;3.278688524590164;Bebelline;Bebelline
2025-09-18;56;0;0.0;0.0;Bebelline;Bebelline
2025-09-19;59;1;104.710001;1.694915254237288;Bebelline;Bebelline
2025-09-20;57;1;59.8;1.7543859649122806;Bebelline;Bebelline
2025-09-21;70;2;128.869999;2.857142857142857;Bebelline;Bebelline
2025-09-22;75;2;114.619997;2.666666666666667;Bebelline;Bebelline
2025-09-23;69;3;211.469999;4.3478260869565215;Bebelline;Bebelline
2025-09-24;77;2;114.62;2.5974025974025974;Bebelline;Bebelline
2025-09-25;62;1;57.310002;1.6129032258064515;Bebelline;Bebelline
2025-09-26;69;3;269.329999;4.3478260869565215;Bebelline;Bebelline
2025-09-27;54;2;114.619998;3.7037037037037033;Bebelline;Bebelline
2025-09-28;55;1;57.309998;1.8181818181818181;Bebelline;Bebelline
2025-09-29;73;0;0.0;0.0;Bebelline;Bebelline
2025-09-30;53;1;90.640002;1.8867924528301887;Bebelline;Bebelline
2025-10-01;20;0;0.0;0.0;Bebelline;Bebelline
2025-10-02;14;0;0.0;0.0;Bebelline;Bebelline
2025-10-03;16;0;0.0;0.0;Bebelline;Bebelline
2025-10-04;16;0;0.0;0.0;Bebelline;Bebelline
2025-10-05;4;0;0.0;0.0;Bebelline;Bebelline
2025-10-06;32;0;0.0;0.0;Bebelline;Bebelline
2025-10-07;34;0;0.0;0.0;Bebelline;Bebelline
2025-10-08;42;1;91.470002;2.380952380952381;Bebelline;Bebelline
2025-10-09;16;0;0.0;0.0;Bebelline;Bebelline
2025-10-10;19;0;0.0;0.0;Bebelline;Bebelline
2025-10-11;4;0;0.0;0.0;Bebelline;Bebelline
2025-10-12;30;0;0.0;0.0;Bebelline;Bebelline
2025-10-13;68;0;0.0;0.0;Bebelline;Bebelline
2025-10-14;126;0;0.0;0.0;Bebelline;Bebelline
2025-10-15;49;0;0.0;0.0;Bebelline;Bebelline
2025-10-16;70;1;90.639999;1.4285714285714286;Bebelline;Bebelline
2025-10-17;30;0;0.0;0.0;Bebelline;Bebelline
2025-10-18;24;0;0.0;0.0;Bebelline;Bebelline
2025-10-19;36;1;57.310003;2.7777777777777777;Bebelline;Bebelline
2025-10-20;77;2;209.430001;2.5974025974025974;Bebelline;Bebelline
2025-10-21;78;1;85.809998;1.282051282051282;Bebelline;Bebelline
2025-10-22;62;0;0.0;0.0;Bebelline;Bebelline
2025-10-23;40;0;0.0;0.0;Bebelline;Bebelline
2025-10-24;22;0;0.0;0.0;Bebelline;Bebelline
2025-10-25;27;1;85.81;3.7037037037037033;Bebelline;Bebelline
2025-10-26;44;0;0.0;0.0;Bebelline;Bebelline
2025-10-27;50;1;57.309998;2.0;Bebelline;Bebelline
2025-10-28;139;0;0.0;0.0;Bebelline;Bebelline
2025-10-29;38;1;57.310002;2.631578947368421;Bebelline;Bebelline
2025-10-30;30;0;0.0;0.0;Bebelline;Bebelline
2025-08-27;86;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-08-28;68;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-08-29;128;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-08-30;81;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-08-31;97;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-01;188;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-02;198;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-03;183;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-04;152;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-05;178;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-06;162;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-07;86;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-08;101;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-09;97;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-10;92;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-11;108;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-12;181;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-13;139;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-14;90;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-15;195;2;575.849999;1.0256410256410255;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-16;87;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-17;144;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-18;147;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-19;99;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-20;146;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-21;101;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-22;95;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-23;109;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-24;137;1;346.659999;0.7299270072992701;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-25;94;2;598.619999;2.127659574468085;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-26;89;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-27;78;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-28;87;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-29;85;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-09-30;99;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-01;85;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-02;89;1;330.91;1.1235955056179776;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-03;141;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-04;110;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-05;109;1;484.92;0.9174311926605505;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-06;103;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-07;123;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-08;348;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-09;146;1;291.800001;0.684931506849315;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-10;161;1;8.599998;0.6211180124223602;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-11;154;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-12;150;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-13;168;1;593.800002;0.5952380952380952;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-14;171;1;1021.839999;0.5847953216374269;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-15;165;1;1558.410002;0.6060606060606061;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-16;205;2;367.010002;0.975609756097561;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-17;113;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-18;73;1;290.609999;1.36986301369863;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-19;84;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-20;100;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-21;71;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-22;40;1;42.7;2.5;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-23;103;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-24;74;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-25;86;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-26;76;1;266.310002;1.3157894736842104;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-27;103;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-28;77;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-29;79;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-30;64;1;277.709999;1.5625;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-10-31;71;0;0.0;0.0;Catucci Denim - Ecommerce;Catucci Denim – GA4
2025-08-29;12;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-08-30;2;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-08-31;6;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-01;12;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-02;21;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-03;187;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-04;320;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-05;154;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-06;245;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-07;339;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-08;309;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-09;386;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-10;430;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-11;197;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-12;29;1;812.82;3.4482758620689653;Cocamar;Cocamar e-commerce atacado
2025-09-13;56;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-14;52;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-15;76;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-16;34;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-17;45;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-18;172;1;352.559998;0.5813953488372093;Cocamar;Cocamar e-commerce atacado
2025-09-19;448;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-20;408;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-21;443;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-22;423;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-23;416;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-24;403;1;350.01;0.24813895781637718;Cocamar;Cocamar e-commerce atacado
2025-09-25;412;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-26;253;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-27;84;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-28;7;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-29;332;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-09-30;356;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-01;353;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-02;377;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-03;353;1;557.269999;0.28328611898017;Cocamar;Cocamar e-commerce atacado
2025-10-04;440;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-05;500;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-06;347;1;869.560003;0.2881844380403458;Cocamar;Cocamar e-commerce atacado
2025-10-07;313;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-08;304;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-09;371;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-10;217;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-11;214;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-12;437;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-13;394;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-14;209;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-15;26;1;5737.929998;3.8461538461538463;Cocamar;Cocamar e-commerce atacado
2025-10-16;26;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-17;104;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-18;43;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-19;97;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-20;82;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-21;64;1;243.650001;1.5625;Cocamar;Cocamar e-commerce atacado
2025-10-22;65;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-23;73;1;2508.970003;1.36986301369863;Cocamar;Cocamar e-commerce atacado
2025-10-24;56;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-25;29;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-26;47;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-27;63;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-28;47;1;516.360001;2.127659574468085;Cocamar;Cocamar e-commerce atacado
2025-10-29;44;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-30;36;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-10-31;1;0;0.0;0.0;Cocamar;Cocamar e-commerce atacado
2025-08-27;401;1;273.890001;0.24937655860349126;Daksul Jeans;Daksul Jeans - GA4
2025-08-28;342;1;238.539999;0.29239766081871343;Daksul Jeans;Daksul Jeans - GA4
2025-08-29;368;2;958.330002;0.5434782608695652;Daksul Jeans;Daksul Jeans - GA4
2025-08-30;322;3;752.440002;0.9316770186335404;Daksul Jeans;Daksul Jeans - GA4
2025-08-31;377;7;2783.459997;1.8567639257294428;Daksul Jeans;Daksul Jeans - GA4
2025-09-01;371;4;2050.250006;1.078167115902965;Daksul Jeans;Daksul Jeans - GA4
2025-09-02;359;1;255.459999;0.2785515320334262;Daksul Jeans;Daksul Jeans - GA4
2025-09-03;286;2;492.180001;0.6993006993006993;Daksul Jeans;Daksul Jeans - GA4
2025-09-04;361;2;2479.729999;0.554016620498615;Daksul Jeans;Daksul Jeans - GA4
2025-09-05;372;3;948.060003;0.8064516129032258;Daksul Jeans;Daksul Jeans - GA4
2025-09-06;284;1;470.82;0.35211267605633806;Daksul Jeans;Daksul Jeans - GA4
2025-09-07;369;0;0.0;0.0;Daksul Jeans;Daksul Jeans - GA4
2025-09-08;466;3;1120.320002;0.6437768240343348;Daksul Jeans;Daksul Jeans - GA4
2025-09-09;511;3;626.359999;0.5870841487279843;Daksul Jeans;Daksul Jeans - GA4
2025-09-10;270;2;552.230003;0.7407407407407408;Daksul Jeans;Daksul Jeans - GA4
2025-09-11;359;2;475.929999;0.5571030640668524;Daksul Jeans;Daksul Jeans - GA4
2025-09-12;365;3;2100.680002;0.821917808219178;Daksul Jeans;Daksul Jeans - GA4
2025-09-13;264;0;0.0;0.0;Daksul Jeans;Daksul Jeans - GA4
2025-09-14;324;0;0.0;0.0;Daksul Jeans;Daksul Jeans - GA4
2025-09-15;453;1;238.87;0.22075055187637968;Daksul Jeans;Daksul Jeans - GA4
2025-09-16;389;2;361.120001;0.5141388174807198;Daksul Jeans;Daksul Jeans - GA4
2025-09-17;390;3;1270.120003;0.7692307692307693;Daksul Jeans;Daksul Jeans - GA4
